"id" "income" "expenditure" "house.ten" "sex.hh" "lab.force" "hh.size" "hh.adults"
"452" 10992 496.920013427734 348.895050048828 3 2 1 2 1
"453" 5241 448.984985351563 602.645812988281 2 1 3 2 2
"454" 11093 730.465026855469 251.435501098633 3 1 1 1 1
"455" 8269 207.850006103516 449.079406738281 1 1 1 1 1
"456" 6323 606.02001953125 824.692626953125 3 1 2 2 2
"457" 4736 302.171508789063 125.045997619629 3 1 4 2 2
"458" 14205 642.664001464844 237.433349609375 3 1 1 2 2
"459" 8705 329.529998779297 199.178070068359 3 2 2 2 1
"460" 122 517.559997558594 343.526031494141 3 1 1 1 1
"461" 12465 592.047485351563 323.499084472656 3 1 4 2 2
"462" 8816 882.619995117188 567.080688476563 3 1 1 4 2
"463" 6477 607.580017089844 525.671447753906 3 1 1 1 1
"464" 14340 147.330001831055 53.1450004577637 1 1 4 1 1
"465" 12885 772.580017089844 254.470977783203 3 1 4 2 2
"466" 11157 261.010009765625 190.645462036133 1 1 2 1 1
"467" 9751 72.4720001220703 72.5950012207031 1 2 4 1 1
"468" 9792 232 124.345001220703 2 1 3 4 2
"469" 14833 148.042007446289 99.1699981689453 1 2 4 1 1
"470" 993 618.099975585938 284.097564697266 3 2 1 3 1
"471" 7754 219.610000610352 276.45166015625 3 2 2 3 2
"472" 1273 1031.81005859375 829.178161621094 3 1 1 5 2
"473" 3391 637.789978027344 633.748718261719 2 2 2 5 3
"474" 9058 495.4716796875 218.776657104492 2 2 1 2 2
"475" 936 71 164.755004882813 2 1 4 1 1
"476" 12937 910.929992675781 543.239196777344 1 2 1 2 2
"477" 1 1076.86999511719 700.004028320313 3 1 1 3 3
"478" 5772 252.451995849609 655.242370605469 3 2 4 2 2
"479" 8085 427.234008789063 639.397827148438 3 1 4 2 2
"480" 2433 705.099975585938 316.199981689453 3 2 2 2 2
"481" 5183 656.460021972656 800.497985839844 3 2 1 4 4
"482" 12344 651.814025878906 513.442138671875 3 1 4 2 2
"483" 11326 152.026992797852 72.1449966430664 1 2 4 1 1
"484" 12128 359.914001464844 311.924835205078 3 1 4 2 2
"485" 3652 249.300003051758 215.953277587891 2 2 1 2 1
"486" 2858 306.752014160156 130.728729248047 3 1 4 1 1
"487" 6620 596.440002441406 575.689086914063 2 1 1 2 2
"488" 12089 739.355895996094 719.346923828125 1 1 1 4 2
"489" 14262 495.720001220703 343.335662841797 2 1 1 2 2
"490" 7560 369.230010986328 124.446891784668 3 2 4 1 1
"491" 2850 26.9200000762939 379.089996337891 2 2 4 2 2
"492" 6826 785.182006835938 667.30126953125 3 1 4 2 2
"493" 3166 678.510009765625 238.93962097168 1 2 1 1 1
"494" 11815 785.650024414063 349.709197998047 3 1 1 1 1
"495" 6139 923.22998046875 719.489379882813 3 1 1 4 3
"496" 11847 390.343994140625 222.729934692383 3 1 4 2 2
"497" 2508 272.279998779297 689.365905761719 2 2 1 2 2
"498" 8552 286.701995849609 282.324188232422 3 2 4 1 1
"499" 449 1028.48999023438 433.093383789063 1 2 4 3 3
"500" 6865 474.044006347656 346.441558837891 3 1 4 2 2
"501" 2290 279.06201171875 120.73999786377 1 2 4 1 1
"502" 4995 494.410003662109 322.752288818359 3 1 1 2 2
"503" 4446 253.151992797852 144.164993286133 1 1 4 2 2
"504" 8087 663.239990234375 530.679077148438 3 2 1 2 1
"505" 5298 616.400024414063 589.060302734375 3 1 4 5 3
"506" 8661 843.77001953125 398.267181396484 3 1 4 5 4
"507" 1800 205.962005615234 64.9100036621094 3 2 4 1 1
"508" 13351 731.130004882813 822.053649902344 3 1 1 5 2
"509" 10759 629.72998046875 340.869995117188 2 1 1 3 2
"510" 10476 146.330001831055 293.670013427734 3 2 4 1 1
"511" 9383 935.580017089844 1021.99920654297 3 1 4 4 4
"512" 3378 358.170013427734 241.471969604492 3 1 4 2 2
"513" 6631 543.763977050781 547.037231445313 3 1 2 2 2
"514" 3084 213.229995727539 169.727645874023 3 2 4 2 2
"515" 8695 222.311996459961 97.0766296386719 3 1 4 1 1
"516" 7377 328.234008789063 232.719009399414 3 1 4 2 2
"517" 12222 720.044982910156 373.721313476563 3 2 1 1 1
"518" 411 605.401977539063 520.093139648438 3 1 4 1 1
"519" 13023 260.514007568359 269.557373046875 3 1 4 2 2
"520" 7310 373.875 113.491561889648 3 1 4 1 1
"521" 13478 150.811996459961 194.979995727539 3 2 4 1 1
"522" 10857 71 69.6284942626953 1 2 3 1 1
"523" 7542 222.751998901367 187.186614990234 3 1 4 1 1
"524" 11845 585.890014648438 603.629272460938 3 1 1 2 2
"525" 6037 178.151992797852 171.611251831055 3 2 4 2 2
"526" 380 1165.2900390625 609.890991210938 3 1 1 4 3
"527" 4901 245.429992675781 336.992279052734 2 1 1 1 1
"528" 2391 489.559997558594 305.844543457031 1 2 1 1 1
"529" 1483 168.600006103516 160.56999206543 1 2 4 1 1
"530" 7004 973.489990234375 507.754180908203 3 2 1 4 3
"531" 14412 72 172.990005493164 2 1 3 1 1
"532" 11465 419.609985351563 396.244995117188 2 1 1 4 2
"533" 5163 402.454010009766 264.871612548828 3 1 4 2 2
"534" 5333 627.625 338.929992675781 2 1 1 2 2
"535" 9879 379.484008789063 273.044128417969 3 1 4 2 2
"536" 424 72.5 161.039306640625 2 2 4 2 1
"537" 3011 428.890014648438 358.467254638672 3 1 1 3 1
"538" 13781 637.489990234375 427.295654296875 3 2 1 1 1
"539" 419 488 431.401062011719 1 1 1 2 2
"540" 3057 709.105895996094 345.937622070313 3 1 1 3 2
"541" 584 416.230010986328 404.179992675781 3 2 1 2 2
"542" 8006 188.289993286133 66.3478164672852 3 1 4 1 1
"543" 4191 724.481994628906 474.674835205078 1 1 1 2 2
"544" 6247 70 129.101119995117 2 2 4 1 1
"545" 11072 652.200012207031 471.095458984375 3 1 1 2 2
"546" 11657 859.273986816406 600.587341308594 3 1 1 4 4
"547" 2886 972.390014648438 501.792602539063 3 2 1 4 1
"548" 1475 477.204010009766 187.231475830078 3 1 4 2 2
"549" 4879 338.929992675781 300.705718994141 3 2 2 2 1
"550" 13678 220.699996948242 218.09602355957 2 1 3 1 1
"551" 5766 378.489990234375 346.278503417969 3 1 1 1 1
"552" 11225 358.149993896484 213.057006835938 1 2 1 3 2
"553" 12232 582.72998046875 727.238464355469 1 1 1 5 2
"554" 2361 941.02001953125 231.411422729492 3 1 1 2 2
"555" 14287 569.119995117188 369.724273681641 1 1 1 2 2
"556" 4230 184.529998779297 155.346878051758 2 2 4 1 1
"557" 6470 506.940002441406 225.631469726563 3 1 2 4 2
"558" 10170 338.010009765625 251.542022705078 2 1 1 1 1
"559" 9705 79 186.251174926758 1 1 4 1 1
"560" 5790 759.424865722656 283.791351318359 2 2 1 2 2
"561" 3610 150.770004272461 87.5849990844727 1 1 4 1 1
"562" 4449 435.156005859375 357.035003662109 1 2 4 4 4
"563" 4261 191.649993896484 321.402770996094 1 1 4 2 2
"564" 4947 489.579986572266 688.323181152344 3 2 4 1 1
"565" 10038 1008.96997070313 908.695556640625 1 1 1 4 3
"566" 6367 461.243988037109 355.588439941406 2 1 4 2 2
"567" 3284 198.47200012207 179.091430664063 3 2 4 1 1
"568" 1447 63.1199989318848 174.366470336914 1 2 4 1 1
"569" 9212 475.220001220703 207.849655151367 3 1 1 5 2
"570" 1985 372.5419921875 349.345001220703 1 1 4 3 3
"571" 13120 145.580001831055 256.144989013672 3 1 4 1 1
"572" 3736 549.859985351563 401.665954589844 3 2 4 5 2
"573" 5545 701.820007324219 466.729614257813 3 2 1 2 2
"574" 3107 672.950012207031 486.130157470703 3 2 1 2 1
"575" 6665 619.16748046875 417.271606445313 3 1 4 2 2
"576" 14035 231.649993896484 283.436614990234 2 2 4 2 2
"577" 11712 443.269989013672 425.651824951172 2 2 2 2 1
"578" 1384 573.849975585938 398.817657470703 3 1 4 2 2
"579" 6495 732.869018554688 494.234558105469 3 1 4 2 2
"580" 8830 303.839996337891 313.993103027344 2 2 4 1 1
"581" 319 349.884002685547 271.374572753906 1 1 4 2 2
"582" 3554 1052.46997070313 625.066833496094 3 1 1 3 3
"583" 3886 521.901977539063 489.589965820313 3 1 2 2 2
"584" 13218 279.839996337891 299.154998779297 2 1 4 2 2
"585" 7722 796.330017089844 1149.00830078125 3 2 1 1 1
"586" 11767 123.512001037598 269.230010986328 3 2 4 1 1
"587" 7317 84.9000015258789 81.5500030517578 1 1 4 1 1
"588" 10476 438.190002441406 375.006225585938 1 1 4 4 4
"589" 11535 682.710021972656 277.868011474609 2 1 1 1 1
"590" 13877 150.701995849609 61.564998626709 1 2 4 1 1
"591" 4793 1070.17004394531 318.517944335938 1 1 1 3 3
"592" 9110 244.889999389648 167.304992675781 1 1 4 2 2
"593" 2860 224.712005615234 210.087615966797 1 2 4 2 2
"594" 3807 837.725891113281 386.206420898438 3 1 1 2 2
"595" 13575 249.610000610352 127.509567260742 1 2 2 2 1
"596" 10765 174.212493896484 180.131851196289 3 1 4 1 1
"597" 14271 987.684997558594 727.132751464844 3 2 1 2 2
"598" 12899 806.070007324219 331.153839111328 3 1 4 2 2
"599" 2336 671.580017089844 603.299621582031 2 1 1 2 2
"600" 11276 275.480010986328 322.263000488281 2 2 1 1 1
"601" 10645 218.906997680664 218.199493408203 1 2 4 1 1
"602" 8489 97 134.610000610352 1 2 4 1 1
"603" 10760 372.154998779297 262.986907958984 1 2 4 2 2
"604" 5107 799.059997558594 240.290771484375 3 1 1 2 2
"605" 3571 130.292007446289 180.705001831055 1 2 4 1 1
"606" 8960 643 319.456359863281 3 1 1 2 2
"607" 5363 640.005004882813 453.538421630859 2 2 1 5 2
"608" 13558 1036.7099609375 360.196197509766 3 1 1 2 2
"609" 14389 883.161987304688 479.959991455078 2 1 1 4 3
"610" 4246 558.132019042969 318.138641357422 3 1 4 2 2
"611" 2191 1072.23999023438 754.265197753906 3 2 1 4 2
"612" 8986 574.409973144531 391.408111572266 3 1 1 3 2
"613" 6045 458.592010498047 297.431182861328 3 1 4 1 1
"614" 14526 474.790008544922 136.0546875 3 1 4 2 2
"615" 806 187.582000732422 112.956512451172 1 1 2 2 2
"616" 14960 819.467529296875 238.214645385742 3 1 1 1 1
"617" 4086 874.159973144531 343.937133789063 3 1 1 3 3
"618" 6064 771.469970703125 609.543151855469 3 2 1 2 1
"619" 13860 1037.17004394531 464.296020507813 3 1 1 3 2
"620" 3353 477.451995849609 547.472412109375 3 2 4 1 1
"621" 1957 1141.84997558594 417.059722900391 3 1 1 4 2
"622" 2776 553.27001953125 588.705444335938 3 1 1 5 2
"623" 14610 753.340026855469 331.601043701172 2 2 1 1 1
"624" 11765 1026.59204101563 748.301391601563 3 1 4 2 2
"625" 11710 784.731262207031 398.674896240234 1 2 1 3 3
"626" 7722 295.286987304688 87.2173690795898 3 1 4 1 1
"627" 12032 304.592010498047 173.480270385742 3 2 4 1 1
"628" 1849 682.539978027344 623.934509277344 1 1 4 2 2
"629" 7220 272.549987792969 315.890686035156 3 2 4 1 1
"630" 9094 1126.92004394531 443.825347900391 3 1 1 2 2
"631" 2432 281.239990234375 235.289993286133 2 2 4 4 1
"632" 4454 730.64306640625 681.530639648438 3 1 1 2 2
"633" 636 667.580017089844 453.092224121094 2 1 1 1 1
"634" 1064 255.962005615234 362.963439941406 3 2 4 2 2
"635" 3514 1024.81994628906 529.665344238281 3 1 1 3 2
"636" 12286 1001.083984375 521.065612792969 3 1 2 2 2
"637" 12669 151.042007446289 90.2157363891602 1 1 4 1 1
"638" 10913 857.299987792969 648.258483886719 3 1 1 3 2
"639" 684 934.012023925781 566.752380371094 3 2 1 2 2
"640" 2877 180 156.104995727539 1 2 4 1 1
"641" 1523 1136.96997070313 370.608184814453 3 1 2 2 2
"642" 4027 409.040008544922 483.476776123047 2 1 4 3 2
"643" 8434 214.009994506836 116.934684753418 1 2 4 2 2
"644" 694 113.400001525879 115.934692382813 1 2 4 1 1
"645" 10210 132.662002563477 467.516998291016 1 2 4 1 1
"646" 5506 766.280029296875 698.530883789063 3 1 1 5 3
"647" 10050 226.481994628906 187.354995727539 3 2 4 2 2
"648" 10562 584.534973144531 288.014434814453 2 1 1 2 2
"649" 14051 288.092010498047 287.055755615234 2 2 4 1 1
"650" 9348 633.8125 284.959991455078 3 1 1 3 2
"651" 11601 273.600006103516 207.636337280273 3 1 4 2 2
"652" 9896 115.379997253418 158.721939086914 3 2 4 1 1
"653" 5429 456.190002441406 395.923889160156 3 1 2 3 3
"654" 13248 769.72998046875 706.065124511719 3 2 4 2 2
"655" 7785 707.256408691406 551.480712890625 3 1 1 2 2
"656" 11949 846.442016601563 426.381561279297 1 1 4 3 3
"657" 8732 543.239990234375 803.169250488281 1 1 1 2 2
"658" 2131 1184.47204589844 833.957092285156 3 1 4 1 1
"659" 1085 695.831481933594 224.22932434082 3 2 4 2 2
"660" 9881 167.121994018555 34.0050010681152 3 2 4 1 1
"661" 6037 913.950012207031 237.598007202148 3 1 1 4 2
"662" 1321 784.14501953125 708.904357910156 3 2 1 2 2
"663" 12132 578.638977050781 458.337066650391 3 1 4 2 2
"664" 10543 1007.75 538.718811035156 2 1 1 3 2
"665" 7552 148.522003173828 133.089996337891 1 2 4 1 1
"666" 567 258.441986083984 131.12077331543 1 2 4 1 1
"667" 5568 103 148.856796264648 2 1 4 2 2
"668" 9049 485.760009765625 485.961822509766 3 1 1 3 3
"669" 14227 703.309997558594 555.856201171875 3 1 1 2 2
"670" 9716 729.820007324219 679.340026855469 2 2 2 3 3
"671" 1761 245.753997802734 161.133697509766 3 1 4 2 2
"672" 5242 146.742004394531 145.774993896484 3 2 4 1 1
"673" 3011 270.730010986328 294.137390136719 1 2 2 1 1
"674" 5522 41.7000007629395 305.364715576172 2 2 4 1 1
"675" 5037 938.974975585938 946.839111328125 3 2 4 2 2
"676" 942 284.139495849609 119.795486450195 3 1 4 1 1
"677" 14236 736.367492675781 811.504272460938 3 2 1 1 1
"678" 6567 598.174987792969 912.922485351563 3 1 2 2 2
"679" 346 609.049987792969 495.013946533203 3 1 4 5 2
"680" 12064 521.554992675781 456.213500976563 2 1 1 1 1
"681" 6093 471.510009765625 195.41259765625 3 1 1 2 2
"682" 10683 549.960021972656 585.313171386719 3 1 1 1 1
"683" 7878 138.610000610352 244.341583251953 1 2 4 3 1
"684" 3784 395.079986572266 435.806182861328 1 2 1 3 2
"685" 3388 771.224975585938 677.559692382813 3 1 1 5 2
"686" 2877 449.859985351563 494.538848876953 1 2 2 2 1
"687" 5995 459.894012451172 396.400299072266 3 1 4 2 2
"688" 4469 338.174987792969 301.885009765625 2 1 1 1 1
"689" 2333 542.070007324219 266.474792480469 1 2 1 2 2
"690" 4465 263.839996337891 307.350677490234 3 1 4 2 2
"691" 8796 408.429992675781 552.036926269531 3 2 1 4 1
"692" 6093 780.450012207031 850.074768066406 3 1 1 3 3
"693" 5144 219.802001953125 177.328414916992 3 2 4 1 1
"694" 10054 663.969970703125 425.905944824219 3 2 1 1 1
"695" 8804 183.020004272461 211.549224853516 1 1 4 1 1
"696" 7489 688.97998046875 379.182739257813 3 1 1 2 2
"697" 14686 1126.83752441406 554.081726074219 3 1 1 4 2
"698" 10617 618.590026855469 260.775207519531 1 1 1 4 2
"699" 276 982.52197265625 396.341033935547 3 1 1 2 2
"700" 940 319.290008544922 98.945556640625 3 2 1 1 1
"701" 4984 309.3125 1121.29833984375 3 2 4 2 2
"702" 4859 262.652008056641 196.425476074219 2 1 4 1 1
"703" 1771 846.52001953125 680.894165039063 3 1 1 2 2
"704" 7431 1160.57495117188 794.544128417969 3 1 1 3 3
"705" 198 593.169006347656 542.271606445313 3 2 4 2 2
"706" 12101 290.799987792969 218.725006103516 2 1 1 1 1
"707" 3783 568.852478027344 280.003448486328 1 1 1 1 1
"708" 13064 632.441528320313 447.103393554688 3 1 1 1 1
"709" 10122 776.52001953125 961.562255859375 2 1 1 4 2
"710" 1009 171.216995239258 251.668045043945 3 2 4 1 1
"711" 5464 377.683990478516 997.186706542969 3 1 4 2 2
"712" 7369 479.441986083984 263.069580078125 1 1 4 4 4
"713" 14241 427.920013427734 260.000640869141 1 2 1 1 1
"714" 5555 204.779998779297 143.021697998047 3 1 4 2 2
"715" 2639 259.332000732422 273.291961669922 3 1 1 2 2
"716" 11777 404.679992675781 277.166259765625 3 1 1 1 1
"717" 1205 442.329010009766 251.672958374023 3 1 4 3 3
"718" 12271 151 264.945007324219 1 2 4 2 1
"719" 2343 419.619995117188 341.336395263672 3 1 4 2 2
"720" 10766 178.839996337891 389.463775634766 3 2 2 2 2
"721" 12875 646.200012207031 312.252685546875 3 2 1 1 1
"722" 14353 456.510009765625 377.326324462891 1 2 1 3 1
"723" 8647 305.06201171875 391.875 1 2 4 2 2
"724" 9864 267.256988525391 196.526565551758 3 1 4 1 1
"725" 4425 145.962005615234 216.089996337891 1 2 4 1 1
"726" 10763 302.0419921875 409 1 2 4 2 2
"727" 2641 500.429992675781 275.189056396484 3 1 4 2 2
"728" 8522 875.244995117188 496.266357421875 2 2 2 1 1
"729" 5036 108.25 97.9260940551758 3 1 4 1 1
"730" 8973 539.369995117188 590.214050292969 3 2 4 1 1
"731" 7124 899.606994628906 659.601013183594 3 1 4 2 2
"732" 6825 503.459991455078 302.394317626953 3 2 1 4 2
"733" 2514 213.192001342773 267.019989013672 1 2 4 1 1
"734" 12776 951.989990234375 1068.26818847656 3 1 1 2 2
"735" 1777 915.921997070313 497.440155029297 3 1 2 2 2
"736" 14780 378.410003662109 250.723190307617 3 1 4 2 2
"737" 14220 824.633972167969 319.232177734375 3 1 1 2 2
"738" 11920 1039.58996582031 1079.19104003906 3 1 1 4 2
"739" 3850 324.772003173828 268.555847167969 1 2 4 2 2
"740" 7144 779.239990234375 424.833953857422 3 1 1 4 3
"741" 5625 1142.67004394531 938.357360839844 3 1 1 3 3
"742" 12065 297.003997802734 124.059997558594 1 2 4 2 2
"743" 13413 90.3000030517578 121.007713317871 1 1 3 2 1
"744" 12442 342.213989257813 166.094543457031 1 1 4 2 2
"745" 7232 474.625 499.637817382813 3 2 2 1 1
"746" 11270 102.38200378418 280.524993896484 3 1 4 1 1
"747" 5178 868.109985351563 509.027252197266 3 1 1 2 2
"748" 6134 448.070007324219 301.125030517578 2 2 1 2 1
"749" 14946 841.109985351563 593.810180664063 3 1 4 3 3
"750" 9522 1097.09997558594 498.599548339844 3 1 1 3 3
"751" 13142 865.469970703125 891.58642578125 3 1 1 4 3
"752" 11923 283.700012207031 261.145782470703 3 2 1 5 3
"753" 6754 525.72998046875 255.277526855469 3 1 2 1 1
"754" 733 213.04150390625 224.122894287109 3 1 4 2 2
"755" 9857 461.570007324219 317.703430175781 3 2 1 1 1
"756" 2362 398.679992675781 299.655944824219 2 1 1 1 1
"757" 2261 717.593994140625 508.087127685547 3 1 4 2 2
"758" 12166 736.580017089844 241.936904907227 3 1 1 2 2
"759" 852 905.130004882813 362.999359130859 3 2 2 3 2
"760" 6752 493.565002441406 381.545471191406 3 1 1 2 2
"761" 7003 231.179992675781 588.640258789063 2 2 1 1 1
"762" 10986 482.600006103516 320.965911865234 3 2 4 1 1
"763" 9981 474.247497558594 161.602493286133 3 2 2 2 2
"764" 3226 433.869995117188 889.47802734375 2 1 1 2 2
"765" 4734 619.489990234375 627.486450195313 2 2 1 4 2
"766" 3236 266.471984863281 195.649993896484 3 2 4 1 1
"767" 10482 317.821990966797 271.692443847656 3 2 4 1 1
"768" 14386 192.973999023438 179.335006713867 3 1 4 2 2
"769" 12038 303.122009277344 232.600128173828 3 2 4 2 1
"770" 10136 661.559997558594 392.642974853516 3 2 4 4 4
"771" 6158 463.777496337891 196.151809692383 3 1 1 1 1
"772" 9057 600 184.605911254883 2 1 1 2 2
"773" 9037 231.210006713867 344.583160400391 2 1 2 2 1
"774" 5326 749.309997558594 641.760131835938 3 1 1 3 2
"775" 14549 446.75 680.520935058594 1 2 2 3 3
"776" 10361 812.030029296875 491.212249755859 3 1 1 5 3
"777" 3512 360.779998779297 730.564208984375 2 2 1 4 1
"778" 2100 670.81201171875 301.226348876953 3 2 4 1 1
"779" 6717 246.699996948242 272.167022705078 1 2 2 4 3
"780" 5279 280.570007324219 319.845001220703 3 1 4 2 2
"781" 1142 227.311996459961 291.859985351563 3 1 4 2 2
"782" 5307 743.122497558594 958.195007324219 2 2 4 5 4
"783" 11158 225.281997680664 260.622467041016 3 2 4 1 1
"784" 6163 421.040008544922 344.675720214844 3 2 2 2 1
"785" 2882 901.719970703125 393.367980957031 3 2 1 2 2
"786" 426 442.970001220703 548.166564941406 3 1 1 3 2
"787" 10056 191.960006713867 137.001403808594 1 1 4 2 2
"788" 8769 577.161987304688 164.625381469727 3 2 4 2 2
"789" 9440 0 911.784973144531 2 1 4 1 1
"790" 5678 305.049987792969 117.145225524902 3 2 4 1 1
"791" 4457 126.860000610352 295.482757568359 2 2 2 2 2
"792" 13708 369.338989257813 403.857635498047 3 1 4 2 2
"793" 5836 1043.83996582031 668.473937988281 2 1 2 2 2
"794" 14435 782.10400390625 208.782196044922 3 1 1 2 2
"795" 13675 518.867492675781 485.795715332031 3 1 4 2 2
"796" 14785 540.609985351563 321.128479003906 3 1 1 4 2
"797" 8465 948.452514648438 343.592254638672 3 1 2 2 2
"798" 5374 309.565002441406 349.576416015625 2 1 1 2 2
"799" 11461 953.109985351563 757.427185058594 3 1 1 4 2
"800" 11399 638.5 403.308197021484 3 1 1 5 2
"801" 675 711.289978027344 731.104064941406 2 1 1 2 2
"802" 8816 352.141998291016 116.823066711426 3 2 4 1 1
"803" 7903 791.882019042969 674.485412597656 3 1 1 5 2
"804" 11718 158.520004272461 198.001861572266 3 2 4 1 1
"805" 12385 392.063995361328 237.404220581055 1 1 4 2 2
"806" 10437 806.109985351563 243.420318603516 3 1 4 4 4
"807" 3262 343.390014648438 137.511856079102 3 1 4 1 1
"808" 1497 228.979995727539 175.81623840332 2 2 2 1 1
"809" 10672 321.390014648438 212.656997680664 2 1 2 1 1
"810" 3807 362.894012451172 224.275787353516 3 2 4 2 2
"811" 8302 699.289978027344 446.757141113281 3 1 1 4 3
"812" 8102 545.700012207031 306.162231445313 3 2 1 1 1
"813" 818 235.701995849609 218.130004882813 1 2 4 2 2
"814" 1878 1104.43994140625 654.975158691406 3 1 4 5 3
"815" 4425 1170.72998046875 373.808349609375 2 2 1 3 2
"816" 2844 271.029998779297 325.464996337891 3 1 4 1 1
"817" 7883 619.088989257813 479.53466796875 3 1 4 2 2
"818" 9665 204.089996337891 277.759735107422 3 2 1 2 2
"819" 14878 467.511993408203 435.304992675781 2 1 4 1 1
"820" 10230 656.799987792969 371.468597412109 1 1 1 5 2
"821" 12761 428.237487792969 251.61701965332 3 2 1 1 1
"822" 13054 656.52001953125 465.484405517578 3 2 1 2 2
"823" 981 756.343994140625 351.863555908203 3 2 1 2 2
"824" 2157 321.971984863281 300.913391113281 3 2 4 1 1
"825" 11387 306.309509277344 273.436614990234 3 2 4 1 1
"826" 4029 445.429992675781 370.411651611328 3 2 1 2 2
"827" 201 626.361999511719 744.330139160156 3 1 4 2 2
"828" 3213 895.679992675781 664.229797363281 3 2 1 1 1
"829" 9202 893.669982910156 346.158905029297 3 1 1 4 2
"830" 13242 463.144500732422 589.457397460938 3 2 4 1 1
"831" 3481 525.2919921875 405.045776367188 3 2 4 1 1
"832" 3430 439.873992919922 438.333770751953 3 1 4 2 2
"833" 4271 523.315002441406 274.576385498047 3 2 2 1 1
"834" 286 543.693969726563 540.375 3 1 4 2 2
"835" 5703 838.283996582031 452.370056152344 3 1 4 2 2
"836" 5281 605.349975585938 262.387298583984 3 1 4 2 2
"837" 3288 212.300003051758 251.049652099609 3 1 1 3 2
"838" 8735 538.340026855469 622.531555175781 3 2 1 3 1
"839" 11310 184.210006713867 76.6149978637695 1 1 4 1 1
"840" 5608 68.1650009155273 274.663513183594 1 1 1 2 2
"841" 12251 224.309997558594 146.262664794922 3 2 3 2 1
"842" 12447 151.300003051758 93.7615661621094 2 2 4 2 1
"843" 11278 256.223999023438 469.433471679688 3 1 4 2 2
"844" 583 341.303985595703 242.435852050781 3 1 4 2 2
"845" 3858 1173.57995605469 445.867492675781 3 1 1 2 2
"846" 1586 534.390014648438 255.634994506836 3 2 1 1 1
"847" 3674 991.27001953125 684.332824707031 3 1 1 3 2
"848" 9394 178.169998168945 121.301513671875 1 1 4 1 1
"849" 14873 750.629516601563 1105.50170898438 3 1 1 2 2
"850" 4926 567.184509277344 528.861938476563 3 1 4 2 2
"851" 9338 1048.11999511719 389.794799804688 3 2 1 2 2
"852" 8292 345.029998779297 367.037261962891 3 2 1 1 1
"853" 2184 161.111999511719 348.751647949219 1 2 4 2 1
"854" 1099 358.391998291016 275.303741455078 3 2 4 1 1
"855" 8622 448.869995117188 187.853164672852 3 1 4 2 2
"856" 5896 580.72998046875 455.767791748047 3 2 2 5 2
"857" 14838 972.669982910156 520.630126953125 3 1 1 2 2
"858" 1516 149.492004394531 126.200386047363 1 2 4 1 1
"859" 14778 420.100006103516 348.715637207031 2 2 2 5 2
"860" 10092 682.719970703125 438.032012939453 3 1 2 4 3
"861" 5506 605.326477050781 761.400756835938 3 1 4 2 2
"862" 1093 304.630004882813 271.507965087891 3 2 3 1 1
"863" 11588 223.714004516602 376.699035644531 3 1 1 2 2
"864" 5954 1107.17749023438 1013.08337402344 3 1 4 3 3
"865" 12722 400.321990966797 466.570129394531 3 1 4 1 1
"866" 10885 666.97998046875 494.365905761719 3 1 1 4 2
"867" 14506 497 395.651336669922 2 1 1 1 1
"868" 5150 638.580017089844 209.111129760742 3 1 1 3 2
"869" 11172 1034.46997070313 754.856262207031 3 1 1 5 2
"870" 377 587.054016113281 337.829162597656 3 1 4 2 2
"871" 13911 908.635009765625 1067.16040039063 2 1 1 3 2
"872" 8726 482.527435302734 494.608581542969 2 1 1 5 2
"873" 7491 535.323608398438 782.133850097656 3 2 2 4 1
"874" 9685 1017.09002685547 396.828002929688 2 2 1 2 2
"875" 6256 638.181518554688 404.861419677734 3 1 4 2 2
"876" 9798 190.552001953125 124.04451751709 3 1 4 1 1
"877" 9425 1087.46997070313 590.21826171875 3 2 1 2 2
"878" 1092 383.082000732422 371.945983886719 3 2 4 1 1
"879" 6389 204.134994506836 152.179473876953 3 2 4 1 1
"880" 8327 176.052001953125 158.798614501953 2 1 4 1 1
"881" 4293 623.114990234375 573.528564453125 3 1 4 2 2
"882" 6318 949.186401367188 617.641845703125 3 1 1 4 3
"883" 3471 339.268981933594 406.264251708984 3 2 2 1 1
"884" 9033 938.97998046875 603.531372070313 3 1 1 5 2
"885" 10042 400.843994140625 687.794006347656 3 1 4 3 2
"886" 10652 172.875 210.159439086914 3 2 4 1 1
"887" 14156 319.559997558594 183.816711425781 1 2 4 4 4
"888" 2842 392.329986572266 372.085998535156 3 2 4 1 1
"889" 775 313.450012207031 221.875610351563 1 2 1 2 1
"890" 5265 222.739501953125 102.154930114746 1 1 4 1 1
"891" 18 215.380004882813 155.615005493164 2 2 3 3 1
"892" 710 1111.09997558594 569.149475097656 3 1 1 4 2
"893" 8055 573.283996582031 247.015075683594 1 1 4 2 2
"894" 7755 575.570007324219 466.963836669922 3 1 1 3 2
"895" 2432 277.700012207031 506.304992675781 2 2 2 2 1
"896" 794 310.779998779297 279.009826660156 1 2 2 3 2
"897" 10283 304.361999511719 700.555908203125 3 1 4 2 2
"898" 907 1025.31750488281 801.768981933594 3 2 4 1 1
"899" 2118 1131.90197753906 503.11279296875 3 1 1 2 2
"900" 4741 1079.67004394531 537.053649902344 3 2 1 2 2
"901" 649 725.330017089844 999.233154296875 3 2 1 3 3
"902" 7942 603.159973144531 393.568878173828 2 1 3 3 2
"903" 10564 813.179992675781 825.26220703125 3 1 1 3 2
"904" 13632 207.824996948242 445.495910644531 3 2 4 1 1
